,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,name,party,min_value
106,2021,2021-02-25,2021-01-06,self,PAG,pensake automotive group inc ,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
107,2021,2021-02-25,2021-01-04,self,,virginia college bldg auth va,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
108,2021,2021-02-25,2021-01-12,self,ACN,accenture plc,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
109,2021,2021-02-25,2021-01-06,self,,indiana bd bk rev,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
110,2021,2021-02-25,2021-01-08,self,,indiana bd bk rev,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
111,2021,2021-02-25,2021-01-12,self,,mesa arizona,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
112,2021,2021-02-25,2021-01-11,self,,west fargo n d,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
113,2021,2021-02-25,2021-01-05,self,,fulton cnty ga wtr sew rev,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
114,2021,2021-02-25,2021-01-15,self,,noblesville ind multi sch bldg,sale_full,"$250,001 - $500,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,250001
115,2021,2021-02-25,2021-01-20,self,C,citigroup inc,purchase,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
116,2021,2021-02-25,2021-01-20,self,NFG,national fuel gas company,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
117,2021,2021-02-25,2021-01-19,self,NFG,national fuel gas company,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
118,2021,2021-02-25,2021-01-21,self,NFG,national fuel gas company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
119,2021,2021-02-25,2021-01-29,self,LUMN,centurylink inc,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
120,2021,2021-02-25,2021-01-04,self,BKR,baker hughes a ge company,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
121,2021,2021-02-25,2021-01-19,self,SWK,stanley black decker inc,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
122,2021,2021-02-25,2021-01-20,self,MS,morgan stanley,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
123,2021,2021-02-25,2021-01-27,dependent,,conn st hsg fin auth hsg mtg f,purchase,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
124,2021,2021-02-25,2021-01-08,dependent,,indiana bd bk rev,purchase,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
125,2021,2021-02-25,2021-01-15,dependent,FB,facebook inc,purchase,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
126,2021,2021-02-25,2021-01-14,dependent,FMS,fresenius med care ag,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
127,2021,2021-02-25,2021-01-14,dependent,ACGL,arch cap group ltd,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
128,2021,2021-02-25,2021-01-13,dependent,ACGL,arch cap group ltd,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
129,2021,2021-02-25,2021-01-05,dependent,,triborough brdg tunl auth n,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
130,2021,2021-02-25,2021-01-05,dependent,,triborough brdg tunl auth n,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
131,2021,2021-02-25,2021-01-04,dependent,,purdue univ ind univ revs,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
132,2021,2021-02-25,2021-01-04,dependent,,oregon st hsg cmnty svcs dep,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
133,2021,2021-02-25,2021-01-15,dependent,,massachusetts st hsg fin agy h,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
134,2021,2021-02-25,2021-01-14,dependent,BKNG,booking hldgs inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
135,2021,2021-02-25,2021-01-12,dependent,CB,chubb ltd,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
136,2021,2021-02-25,2021-01-27,dependent,HON,honeywell intl inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
137,2021,2021-02-25,2021-01-25,dependent,PCAR,paccar inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
138,2021,2021-02-25,2021-01-06,dependent,PAG,penske automotive group inc ,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
139,2021,2021-02-25,2021-01-04,dependent,,virginia college bldg auth va,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
140,2021,2021-02-25,2021-01-12,dependent,ACN,accenture plc,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,50001
141,2021,2021-02-25,2021-01-06,dependent,,indiana bd bk rev,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
142,2021,2021-02-25,2021-01-08,dependent,,indiana bd bk rev,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
143,2021,2021-02-25,2021-01-12,dependent,,mesa ariz,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
144,2021,2021-02-25,2021-01-11,dependent,,west fargo n d,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
145,2021,2021-02-25,2021-01-05,dependent,,fulton cnty ga wtr sew rev,sale_full,"$100,001 - $250,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,100001
146,2021,2021-02-25,2021-01-15,dependent,,noblesville ind multi sch bldg,sale_full,"$250,001 - $500,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,250001
147,2021,2021-02-25,2021-01-20,dependent,C,citigroup inc,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
148,2021,2021-02-25,2021-01-20,dependent,NFG,national fuel gas company,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
149,2021,2021-02-25,2021-01-19,dependent,NFG,national fuel gas company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
150,2021,2021-02-25,2021-01-21,dependent,NFG,national fuel gas company,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
151,2021,2021-02-25,2021-01-29,dependent,LUMN,centurylink inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
152,2021,2021-02-25,2021-01-04,dependent,BKR,baker hughes a ge company,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
153,2021,2021-02-25,2021-01-19,dependent,SWK,stanley black decker inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
154,2021,2021-02-25,2021-01-20,dependent,MS,morgan stanley,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,15001
155,2021,2021-02-25,2021-01-20,self,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
156,2021,2021-02-25,2021-01-19,self,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
157,2021,2021-02-25,2021-01-22,self,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
158,2021,2021-02-25,2021-01-26,self,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
159,2021,2021-02-25,2021-01-14,self,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
160,2021,2021-02-25,2021-01-20,dependent,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
161,2021,2021-02-25,2021-01-19,dependent,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
162,2021,2021-02-25,2021-01-22,dependent,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
163,2021,2021-02-25,2021-01-26,dependent,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
164,2021,2021-02-25,2021-01-14,dependent,SFE,safeguard scientific inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
165,2021,2021-02-25,2021-01-13,dependent,GBTC,grayscale bitcoin trust,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,False,"McCaul, Michael T.",Republican,1001
166,2020,2020-11-09,2020-10-01,joint,,florida hsg fin corp homeowner mtg 2 15 due 07 01 29,sale_full,"$1,001 - $15,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,1001
167,2020,2020-11-09,2020-09-01,joint,,id st bldg auth 5 23 5 00 due sep 1 2023,sale_full,"$50,001 - $100,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,50001
168,2020,2020-11-09,2020-10-30,joint,,michigan st hsg dev auth 1 25 due 06 01 27,purchase,"$500,001 - $1,000,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,500001
169,2020,2020-11-09,2020-09-30,self,MSFT,microsoft corporation,purchase,"$1,001 - $15,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,1001
170,2020,2020-11-09,2020-09-02,self,MSFT,microsoft corporation,sale_partial,"$5,000,001 - $25,000,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,5000001
171,2020,2020-11-09,2020-10-08,joint,,new york ny go bds ser fiscal 2008j 5 00 due 08 01 26,purchase,"$500,001 - $1,000,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,500001
172,2020,2020-11-09,2020-10-30,joint,,new york st dorm auth st pers income,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,15001
173,2020,2020-11-09,2020-10-23,joint,,new york st dorm auth st pers income,purchase,"$50,001 - $100,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,50001
174,2020,2020-11-09,2020-10-15,joint,,new york st dorm auth st pers income,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,15001
175,2020,2020-11-09,2020-10-13,joint,,round rock tex indpt sch dist 5 00 due 08 01 25,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,15001
176,2020,2020-11-09,2020-10-23,joint,,round rock tex indpt sch dist 5 00 due 08 01 25,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,15001
177,2020,2020-11-09,2020-09-04,joint,,texas st tax rev antic nts 4 00 due 08 26 21,purchase,"$500,001 - $1,000,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,False,"DelBene, Suzan K.",Democratic,500001
178,2020,2020-11-09,2020-10-13,joint,AMED,amedisys inc,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
179,2020,2020-11-09,2020-10-13,joint,ANSS,ansys inc ,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,15001
180,2020,2020-11-09,2020-10-13,joint,TECH,bio techne corp,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
181,2020,2020-11-09,2020-10-13,joint,CHE,chemed corp,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
182,2020,2020-11-09,2020-10-13,joint,CGNX,cognex corporation,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
183,2020,2020-11-09,2020-10-13,joint,CSGP,costar group inc ,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
184,2020,2020-11-09,2020-10-15,joint,DORM,dorman products inc ,sale_full,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,100001
185,2020,2020-11-09,2020-10-13,joint,FAST,fastenal company,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
186,2020,2020-11-09,2020-10-13,joint,LOPE,grand canyon education inc ,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
187,2020,2020-11-09,2020-10-28,joint,GWRE,guidewire software inc ,purchase,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,False,"Gianforte, Greg",Republican,100001
188,2020,2020-11-09,2020-10-13,joint,JKHY,jack henry associates inc ,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,False,"Gianforte, Greg",Republican,1001
189,2020,2020-11-09,2020-10-13,joint,LII,lennox international inc ,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,True,"Gianforte, Greg",Republican,1001
